IMAGE\LABEL	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	tanks	trees	water
harbor48	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor49	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor50	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor51	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor52	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor53	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor54	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor55	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor56	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor57	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor58	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor59	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor60	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor61	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor62	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor63	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor64	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor65	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor66	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor67	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor68	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor69	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor70	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
harbor71	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor72	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor73	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor74	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor75	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor76	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor77	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor78	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor79	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor80	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor81	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor82	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor83	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor84	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor85	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor86	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor87	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor88	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor89	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor90	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor91	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor92	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor93	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor94	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor95	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor96	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor97	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor98	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor99	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
intersection00	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection01	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection02	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection03	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection04	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection05	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection06	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection07	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0
intersection08	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection09	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection10	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection11	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection12	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection13	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection14	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection15	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection16	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection17	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection18	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection19	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection20	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection21	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection22	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection23	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection24	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection25	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection26	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection27	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection28	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection29	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection30	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection31	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection32	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection33	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection34	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection35	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0
intersection36	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection37	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection38	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection39	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection40	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection41	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection42	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection43	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection44	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection45	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection46	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection47	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection48	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection49	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection50	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
intersection51	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
intersection52	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection53	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection54	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection55	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection56	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection57	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection58	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection59	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection60	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection62	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection63	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection64	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection65	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection66	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection67	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection68	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection69	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection70	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection71	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection72	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection73	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection74	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection75	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection76	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection77	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection78	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
intersection79	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection80	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection81	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection82	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection83	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection84	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection85	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection86	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection87	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection88	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection89	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection90	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
intersection91	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection92	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection93	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection94	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection95	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection96	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection97	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
intersection98	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
intersection99	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential00	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential01	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential02	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential03	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential04	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential05	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential06	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential07	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential08	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential09	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential11	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential12	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential13	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential14	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential15	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential16	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential17	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential18	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential19	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential20	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential21	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential22	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential23	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential24	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential25	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential26	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential27	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential28	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential29	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential30	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential31	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential32	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential33	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential34	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential35	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential36	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential37	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential38	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential39	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential40	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential41	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential42	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential43	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential44	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential45	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential46	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential47	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential48	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential49	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential50	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential51	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential52	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential53	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential54	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential55	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
mediumresidential56	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential57	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential58	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential59	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential60	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential62	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential63	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential64	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential65	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential66	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential67	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential68	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential69	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential70	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
mediumresidential71	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential72	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential73	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential74	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential75	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential76	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential77	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential78	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential79	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential80	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential81	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential82	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential83	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential84	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential85	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential86	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential87	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential88	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential89	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential90	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential91	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential92	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential93	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
mediumresidential94	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential95	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential96	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential97	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
mediumresidential98	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
mediumresidential99	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
mobilehomepark00	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark01	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark02	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark03	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark04	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark05	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark06	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark07	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark08	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark09	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark10	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark11	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark12	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark13	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark14	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark15	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark16	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark17	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark18	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark19	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark20	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark21	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark22	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark23	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark24	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark25	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark26	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark27	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark28	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark29	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark30	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark31	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark32	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark33	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark34	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark35	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark36	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark37	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark38	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark39	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark40	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark41	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark42	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark43	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark44	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark45	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark46	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark47	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark48	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark49	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark50	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark51	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark52	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark53	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark54	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark55	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark56	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark57	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark58	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark59	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark60	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark61	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark62	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark63	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark64	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark65	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark66	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark67	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark68	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark69	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark70	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark71	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark72	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark73	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark74	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark75	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark76	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark77	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark78	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark79	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark80	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark81	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark82	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark83	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark84	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark85	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark86	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark87	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
